t,x_ref,x_meas,e_x,y_meas,z_meas
6.731865882873535,0.22984466914659016,0.02346428483724594,0.20638038430934422,4.491924285888672,-2.4302573204040527
6.765068531036377,0.22163556565521905,0.02110121212899685,0.2005343535262222,4.537524700164795,-2.430964231491089
6.798424482345581,0.21187449170604142,0.0187078807502985,0.19316661095574292,4.573837757110596,-2.431493043899536
6.83192253112793,0.19925506193196635,0.015968136489391327,0.18328692544257502,4.609979629516602,-2.4319987297058105
6.865293979644775,0.18352383904207847,0.01209547184407711,0.17142836719800136,4.65485954284668,-2.432603597640991
6.898409605026245,0.16648116924658252,0.008647028356790543,0.15783414088979197,4.690479278564453,-2.4331111907958984
6.931827068328857,0.14630225724049473,0.005003679543733597,0.14129857769676113,4.725889682769775,-2.433622360229492
6.965296506881714,0.12690324493186783,0.0022081967908889055,0.12469504814097893,4.752322196960449,-2.4340124130249023
6.998399496078491,0.1082864119640435,-0.002404941711574793,0.11069135367561829,4.796209335327148,-2.4346771240234375
7.031838417053223,0.08863821884420751,-0.005937859416007996,0.09457607826021551,4.831183433532715,-2.435213804244995
7.065263748168945,0.07370680397624389,-0.009238730184733868,0.08294553416097776,4.866060256958008,-2.435757875442505
7.098556280136108,0.05684574146627548,-0.012237838469445705,0.06908357993572119,4.900861740112305,-2.43628191947937
7.131775617599487,0.044903159119682366,-0.014864216558635235,0.0597673756783176,4.935655117034912,-2.436732769012451
7.165170431137085,0.033186826682641606,-0.017102254554629326,0.05028908123727093,4.9704437255859375,-2.4371020793914795
7.198522090911865,0.025702877703427458,-0.01893487013876438,0.044637747842191836,5.005252361297607,-2.437425136566162
7.231804132461548,0.020292368228444692,-0.020635610446333885,0.04092797867477858,5.048856258392334,-2.4378108978271484
7.265176296234131,0.01854806388454502,-0.021520579233765602,0.040068643118310626,5.083861827850342,-2.438141345977783
7.298540830612183,0.021031621436567303,-0.02200954407453537,0.04304116551110267,5.118991374969482,-2.4385194778442383
7.3317930698394775,0.02440976926845914,-0.02212396450340748,0.04653373377186662,5.163038730621338,-2.439044237136841
7.365202188491821,0.03340259885273193,-0.02195698767900467,0.0553595865317366,5.189542293548584,-2.439345598220825
7.398560285568237,0.040776000246949946,-0.02155214734375477,0.062328147590704715,5.2249579429626465,-2.4397616386413574
7.431752920150757,0.054154309857757765,-0.02085435576736927,0.07500866562512704,5.269360542297363,-2.440311908721924
7.4650866985321045,0.06460605901306019,-0.0201983992010355,0.08480445821409568,5.304992198944092,-2.4407713413238525
7.4985034465789795,0.07578337099484728,-0.019486641511321068,0.09527001250616834,5.340719699859619,-2.4412527084350586
7.531771898269653,0.08865874833182627,-0.018600931391119957,0.10725967972294623,5.385554790496826,-2.4418323040008545
7.565102815628052,0.10353631571196675,-0.018111636862158775,0.12164795257412553,5.412532329559326,-2.442192792892456
7.598518133163452,0.11979797679918243,-0.017593491822481155,0.13739146862166357,5.448546886444092,-2.4426050186157227
7.63216233253479,0.13266572426348522,-0.017128961160779,0.14979468542426422,5.4936394691467285,-2.4430465698242188
7.665078401565552,0.14422260812485319,-0.017032798379659653,0.16125540650451284,5.529735565185547,-2.4432895183563232
7.698683500289917,0.15717614495200546,-0.01721811667084694,0.1743942616228524,5.565776348114014,-2.443445920944214
7.731760263442993,0.16867668110388132,-0.017902851104736328,0.18657953220861764,5.610738754272461,-2.443601131439209
7.765074253082275,0.17683076627146596,-0.018560342490673065,0.19539110876213903,5.637637615203857,-2.443695545196533
7.798515558242798,0.1808905470914951,-0.019722484052181244,0.20061303114367635,5.673379898071289,-2.44382643699646
7.831963300704956,0.18087249194477872,-0.02118499204516411,0.20205748398994283,5.708981037139893,-2.4439589977264404
7.865067720413208,0.18086400946840686,-0.023478640243411064,0.20434264971181793,5.753288269042969,-2.444211006164551
7.898736476898193,0.17648202816140182,-0.025108274072408676,0.2015903022338105,5.779749393463135,-2.444371461868286
7.931908369064331,0.17265567291476486,-0.027587391436100006,0.20024306435086486,5.8148722648620605,-2.4445343017578125
7.965065240859985,0.164994949326004,-0.0311568733304739,0.1961518226564779,5.858460426330566,-2.4446935653686523
7.998523473739624,0.15525381742980854,-0.03435349091887474,0.18960730834868328,5.893048286437988,-2.444795608520508
8.032019853591919,0.14314706064018748,-0.03780191019177437,0.18094897083196185,5.927396297454834,-2.444852352142334
8.065113306045532,0.12838314719769958,-0.042348045855760574,0.17073119305346016,5.969906330108643,-2.444870710372925
8.098585844039917,0.11028056972238844,-0.04513058811426163,0.15541115783665005,5.995204925537109,-2.4448843002319336
8.132042646408081,0.09477897333324611,-0.048870980739593506,0.14364995407283962,6.028693199157715,-2.444849729537964
8.165480136871338,0.08159751411121215,-0.05252976343035698,0.1341272775415691,6.061865329742432,-2.4448516368865967
8.198492288589478,0.07062801076527586,-0.056935057044029236,0.1275630678093051,6.102980613708496,-2.444857597351074
8.231927394866943,0.053427011109459084,-0.06024482101202011,0.11367183212147919,6.1356401443481445,-2.4448659420013428
8.26521897315979,0.04110819517738713,-0.06332951039075851,0.10443770556814565,6.168116569519043,-2.4448187351226807
8.298524856567383,0.029414120908430846,-0.06612774729728699,0.09554186820571783,6.200412273406982,-2.444716453552246
8.33181619644165,0.02181081390355966,-0.06855259090662003,0.09036340481017968,6.232584476470947,-2.4446194171905518
8.36543607711792,0.013314939690935624,-0.070542111992836,0.08385705168377162,6.264675140380859,-2.444553852081299
8.398419857025146,0.010526456906986342,-0.07250145822763443,0.08302791513462077,6.304826259613037,-2.4445266723632812
8.431763410568237,0.010250063563507153,-0.07362847030162811,0.08387853386513526,6.337064266204834,-2.4445345401763916
8.465235710144043,0.010545388845675352,-0.07422252744436264,0.08476791629003799,6.361342430114746,-2.4445199966430664
8.498398780822754,0.01438022414698841,-0.07483405619859695,0.08921428034558536,6.4020209312438965,-2.4444985389709473
8.53176999092102,0.01877144935363603,-0.07505310326814651,0.09382455262178255,6.434737205505371,-2.4444544315338135
8.565504312515259,0.023592569800785793,-0.07498833537101746,0.09858090517180325,6.467580318450928,-2.4444708824157715
